string,selectivity
KURASHK,2
PEIFE,3
HIRBAZ,1
RUMIYA,1
DULOVIT,1
ALJAH,1
TSISH,3
KTCH,1
JMINGE,2
ILIMOSH,1
ENNILLO,1
IRGSDE,1
YAQUAYE,1
ALACCI,1
KASEZA,1
IPORT,1
MERYO,1
EMAKJANK,1
SAIEW,1
ORLOW,12
KADINO,1
ILESHIN,1
PEFFERL,1
IRIACO,3
OUNKERS,1
SIEMONS,2
OUTCHAEV,1
CKRIECK,1
CHSBART,1
GERCHIC,1
LAYMEN,1
ARNOVS,4
OHMAI,2
CROCKFOR,4
ALDNIEK,1
USYAN,1
VSKAYAUR,1
EMBERTON,22
AMOTTA,3
OSLYN,23
NBUTTEL,1
RTIZO,2
ESP,864
PACITTI,3
ARINAC,6
WILTIN,1
KITOVIC,1
KOWAHAGU,1
ERRIEANN,1
RRISG,1
KHADET,1
IRDZI,1
GRSEL,4
ZAFER,9
DELSCHN,1
CIOMARR,1
BESRODI,1
USATESC,1
AHADAT,1
LAINOHO,1
TOERCHL,1
ARRARA,8
WELLISC,3
WIJEKO,1
HANAMIZA,1
KHACHO,1
ZIDL,1
IDSTROM,1
MCREYNO,9
BUDZYNS,1
IGORIA,6
CORFIT,1
FURUT,7
NCHAY,2
MIDZA,1
SHARKA,3
PERSO,48
ANEPINTO,3
REOPHON,1
SIKOPOUL,3
KORNY,7
VUZ,17
RZEDMO,1
ESARION,1
ILENCHO,1
HAILENA,1
TYMOV,1
EVAZ,8
KORT,51
UELIN,390
OURHA,1
BYGHO,1
NTADOSI,2
LWAGEN,2
KOSARA,1
DAII,1
USALOM,1
MAKEN,11
IANZENZ,1
BUKUTS,1
PULVERM,4
EISSEGUE,1
KYFRITSC,1
LOVIIS,2
GGASE,1
LAMIOTIS,2
PANTERAS,1
MSTONE,1
DESPATI,1
ANNONIE,1
RYBIC,6
BANELLA,1
ACLIR,1
HABRIER,1
JSKEN,1
YANYK,1
OCKOVC,1
BUTZER,2
AGONA,11
REVIL,31
BIBERA,1
ESHIG,3
DIGZ,1
UWANPRA,1
DEUBER,2
CCAER,1
GUSMAROL,1
UTKARS,3
UEREW,1
ONNAE,1
KREMENS,1
RANNEGAN,1
CIZMARI,1
GBULA,2
SIURH,1
YEOJEO,1
OULAT,6
MOKHTAR,8
MOLREK,1
LHENNY,3
UMWES,1
UGBJ,2
EVINSO,41
VASSERO,2
RNARAKO,1
SZEKU,1
RIANY,1
ENDAC,8
VLISALM,1
ENSVAI,1
VELHO,3
OLYEON,1
KHETRA,3
USCASI,1
AVRA,72
HIPONG,1
MERLH,1
RICHAPM,1
SEDONI,1
PPOUPOU,1
ANSITT,1
ROGAI,1
BIRIL,3
BUENRO,1
ISKORI,1
THIOM,1
TYPOGRA,1
VALDERON,1
SINETT,1
HOLLA,239
ELISHE,2
SAINZ,10
MCCRATIC,1
THEMELIS,1
ISETBAUE,1
DMOJSKA,1
GANGAD,1
OCCAT,4
AIDNURO,1
TOROZHEN,2
INHE,64
ARCELY,1
GSTFE,1
ROTH,784
KISAKI,1
LLFU,1
INGYEE,1
INGSMA,1
DAJKOVIC,1
RAGGAN,1
TMOUG,1
SWAGNER,1
NEWLO,3
ASNER,25
KANALAS,1
PFUNDMA,1
HELZ,2
LLENSTE,7
GRUJI,4
GOLDM,124
LAGOKA,1
GHERARDO,1
NPINA,1
MIND,127
SMACZE,1
STEPINS,1
ERGBC,1
SIELEIG,1
URAZGIL,1
HMATO,3
FESCO,1
RCKHEA,1
CHUTZE,2
TTENMUS,3
ANZANGAD,1
ABAGGIO,1
ALEW,29
DUSH,20
ARSTKA,1
ANDEKER,3
BILIMORI,2
RANTONI,12
KONDOU,1
LIDDAWI,1
GLIOM,2
HNMEISS,1
JNDEN,1
EDVARDSE,3
HUAIM,1
EMANL,1
RESOV,5
HILIPPEC,1
MAHONEY,64
GALOIS,1
CERVELL,2
ATNAR,3
RSWICK,2
WOODSEN,1
ALBAHAD,1
LIJEPCE,4
ZULCZEW,1
RTINACOL,1
COLGROVE,3
ASSOY,1
DIHE,2
TARGAR,1
ORANDINI,8
ADEDEJ,1
DANZIGE,8
UNDELE,2
METJE,1
SSIAU,2
VTIMIS,1
ROMANSO,2
SCHULZEH,1
ISDRAGS,1
WISBER,1
NSSTR,1
LEVI,566
VHOLT,1
FIO,387
IKLAT,1
DANGN,1
MAHABIER,1
HSIENC,1
AHNINE,1
OIGA,1
UMENJO,1
ROECKHO,2
BADANA,1
TNAU,4
LEISTR,1
APDEVILA,4
BUDISE,1
VIHAV,1
AINUI,2
SOBEZA,1
INISCALC,2
KADISON,2
MARCIEL,3
IMMERBA,1
KIEJOLE,1
ZBORG,2
RZYCKA,7
CGAIG,1
GAVELI,2
RCHESSAU,3
GLAWE,2
JOGHI,1
HRBA,12
KUJUN,1
OUARR,1
NAKHAE,1
ZARELLO,2
MOSARAF,1
SICLO,1
AGURUN,1
ORTACI,1
ENARIUS,1
KLINGEMA,1
ANOVER,11
UCHAV,4
HILBERTS,1
CDJERDA,1
TRALAL,1
OSUPERVI,1
COLIASE,1
PROBLMES,1
ROUGHA,4
DARIKO,1
KRESKI,1
HEGIA,2
NKFIELD,1
KUMPO,2
GRASNCH,1
ENCIS,9
LINIW,1
IDAJAT,2
ADYGI,1
NSAMB,1
YUNM,1
UKYT,1
WYNNAROB,1
IIKAN,1
NADAGI,1
OUTSELAS,1
REELEY,9
DICOSTAN,3
CURTHAN,1
KORTAS,1
EDAKAY,1
UIRTERR,1
TUCHSCHE,1
CHATRIO,2
BETHANN,1
SAGL,11
RICETTE,2
PODALLOR,1
URUOKA,6
RADATH,1
KSIAZKIE,1
CASTIEI,4
SNOY,5
MARCUWE,1
UHASH,11
LLISTHO,1
VLONTA,1
WATSONB,1
TSARF,1
TCHEWK,1
ENARCIC,1
IVISHWA,1
YAMAFUJ,1
SATORNI,2
SIAOCHIU,1
SIRZEN,1
ANKOI,1
SORAYO,1
OFALLON,1
DESBEIN,1
CHIUME,1
URLEEN,3
HAIMOVIC,1
BRUISE,4
LLINA,54
ROVSH,3
GOICOLE,1
OYAS,20
HLDER,1
NNERSLY,1
RIGOLLI,1
URZSC,1
IDONAKO,2
LUISECHA,1
SKEVIS,1
TELEV,6
INNACOM,1
ARIAYOL,1
ODIONO,2
ADRAKTAS,1
NDSMITH,1
KABONGOM,1
ROSPATT,1
OCKOVA,1
ORDANW,1
REKRE,2
NWOKO,4
ICHELT,11
OKOND,1
IRYOSTR,1
WAGNEROV,1
TENETTO,1
ALASDIAR,1
AIYEWU,1
LILIAM,1
GURRUCHA,2
WELLYN,25
SULKOWS,2
IKNUUTI,1
LYDING,1
RCHANI,1
WERBE,5
INPR,3
KOPECK,9
OUSDALE,5
AUHIR,1
SACY,3
HARTANTI,1
KLOMP,5
BABCOCK,33
INIELLO,6
HURKET,1
LUKYAN,5
ELTI,45
CAMPEDEL,1
HOMASG,1
MESSARA,1
RANISKLA,1
STEIKER,1
POCHLATK,1
RIDRIKSS,2
ISTOVSKA,2
RUDNITS,2
KNIGG,4
AVLETSH,1
WALDENM,1
CURLAN,1
DIRACHM,1
BJORKL,4
ALUPSKI,1
MYTAR,1
HOWDARY,2
ADHANEE,1
INIVASA,28
CASSANDA,1
LLCZYNSK,1
ELINSO,1
LVERTH,2
KANL,4
COPPLEST,1
ABOTS,1
MUSBA,1
ARCAHUI,2
NCHUNE,1
STARNS,1
SDI,46
HORISA,1
LLUOMIN,2
GOLDINA,1
CHWEN,33
HBRIGHTE,1
RDARIA,2
NUYENS,1
AMATEO,1
VERRIO,1
BRINGOLF,1
ODRISCOL,8
CRNETI,1
PROTAS,5
VINAR,2
OTHBY,2
PALANQU,3
UREQ,1
FACKER,3
ARTI,4051
MIABAKH,1
RPITE,1
MAGHD,1
BOODEP,1
SCHNUT,1
IRAVEDRA,1
KIONGT,1
RLUSCONI,1
NSTETT,4
ZUMILAS,1
BANVAR,1
ITAPIO,2
BOARDMA,16
LBALAT,3
ODERDE,1
ORERIS,1
KASAPOVI,1
ROEHN,1
CERNOH,1
ALWAZ,1
ABOWIT,1
AINSON,3
INGHEL,5
DRAJI,4
EINESB,1
PIERLION,1
EPAILL,1
GERSBE,3
PUMR,1
ABHUBHA,1
UANYSHEV,2
RANKATSC,1
INGSCAM,1
HARTFOR,6
ERLAPATI,1
RAUCHIN,1
HROSCIC,1
ASERRE,1
RMESY,1
JACKM,18
ESHCHERE,1
AFWORKI,1
MAPES,5
TSARNAS,2
YSOLAN,1
KOVACEK,1
GORETTI,4
MSHAK,1
RCEYUT,1
ESYLLA,1
ALSCHLUM,1
DENKI,6
RESPOLI,1
ILTZER,1
LMERLAN,1
ORDOULI,1
ASILIND,1
KLEPZIG,2
MCKIERNA,8
WEEMH,2
ELSGRT,1
MNKOVA,1
SHOPP,3
ERTICCHI,1
CHALAUD,1
MILTONGR,1
RASELLA,1
BOULADOU,1
TUNDRA,1
OBONDU,1
AVEERA,1
ARIVELE,2
LPHIE,4
LUIZNIKS,1
NHAP,1
HUNO,11
LMENAH,1
LONGBOW,1
SPOBA,1
HEMBUS,1
ATRINID,1
VERWEL,1
SMALING,2
OHLIN,20
BUMBE,2
ARDYMENT,1
YVA,75
LAKAURI,2
RYTHMAN,1
IZJA,2
BASTJA,2
KOLSKENI,1
KOLAYENK,1
EULALIA,4
OHNSS,7
MAGAMAEV,1
PISHCHI,1
TRLIKOVA,1
BAHNM,1
PENTHER,1
ERRINON,2
ARWEI,1
ONTSL,1
URSTFIE,1
ERBILLIG,1
VAWALA,1
YAREM,4
ALDER,263
TROXLER,5
LUNGREN,1
LERRUPP,1
CENBOY,1
CHONKIN,1
RADNCKO,1
ALPRIM,1
DUMAREIX,1
DOZZELN,1
METRAK,1
KELSTEIN,16
SNEROS,35
HELGOU,1
NIEMET,1
ISCALC,6
BHASHAN,1
ERLF,5
DEVENYI,2
EHOUG,3
HERZD,1
BAUTI,66
UVY,5
SADAYU,2
SEELDRAY,1
BABAIA,3
RGMEH,1
UKH,269
CABALLES,4
MYSZKO,3
PRYZ,2
LBRAZ,1
ULSECO,1
FAKHI,1
SCHUBA,6
ETERHAN,3
MUDKL,1
MMERKORN,1
APACETT,1
PACCAGNE,2
UYLEEN,1
SPELL,26
GOUHAD,1
EQUEL,2
RENCAK,2
ASHAYS,1
HHAUSE,4
KIOSE,1
ECARPENT,2
ONOMIDES,2
AMMEREN,2
AWRORISK,1
NIJT,1
KRISCIU,1
LAAEN,1
GHIZLA,1
KADUR,2
INSLOWH,1
REITHOFE,2
RYAVTS,4
MEZCO,1
PRABHI,2
GRYSS,1
BERINI,3
WIROL,1
DINIB,1
ETEMBA,1
ANSEB,3
NASRE,4
ZYBYSZ,2
ORNMEYER,1
IDESH,3
ZOMUDZIN,1
GRENTHEN,1
NSTC,1
CAUSSI,1
MFIT,1
ALARKI,1
ENNAHMI,1
ABRUDDI,1
JENCINEL,1
DZIEJ,13
ZSANETT,1
EZALO,4
KESHIM,7
OHHOMME,1
OMABOR,1
EPASC,4
ESUAL,1
IGULSKAY,1
YEVIC,8
GAARDI,1
BOTIU,1
CGARR,34
ANATCHK,1
MARKOCK,1
OLHU,5
SOOP,3
ROWLETTE,1
ETROLUN,1
SAN,9141
INTETIE,1
UMYOU,1
LARROS,3
SHAKAR,4
HIMANDRI,1
ASHEMZ,1
JCZYNS,1
TESHAM,3
ETROSEMO,1
TORIKA,1
UCHUM,1
EBLAS,6
SCHMOEL,1
RYZHNIK,1
KSHAMM,1
FUJIN,11
CISLAVS,1
REDENBUR,1
ABERCR,7
MPANOZ,1
DLEROL,1
DEMOORE,1
SOHLMAN,3
RIYEVSK,2
REKETT,1
SZATI,1
THBURN,3
ABESELOM,1
ILDUF,5
IMERLI,2
DRIKX,2
ZITOUN,4
IANTNIT,1
ASHOR,4
BISCEL,1
IDDISON,1
WILKOMIR,1
ARACAMPO,1
EBIDO,1
NINUSHI,1
RDRAN,1
ERIJGER,1
ESAGE,17
ALEANI,1
MEYERG,1
ETHOMS,1
CCREADIE,1
ANETSIAN,1
ARMOVIT,1
HNITZS,1
SPARITS,1
OKPIK,1
CHLOHBOH,1
NZLEZMUN,1
ALLERA,3
CHASO,9
BAJCZAR,1
GLIARR,1
USVLACHO,1
ODRUM,4
BURDISS,1
KSUTAJ,2
REGICZ,1
CHUMBLEY,1
HOTINER,1
NDRAO,2
BAYTION,1
CHWECHT,1
SUSKIN,2
TINGHE,1
ARFANTAN,1
ROMIG,2
DITCHBUR,1
INSTONA,1
MANWARN,1
AMPUSH,1
HTAL,10
AMANKW,1
UKOUZ,2
ARLOGI,1
ELLIGRI,4
UNHOLZ,1
RGIEVS,7
URENA,4
WOICKE,1
SONCH,4
VERMEHR,1
GYORS,1
ROBOTRON,1
NOUF,5
TUCHSC,2
PAVON,16
BOCARD,2
KNERKRA,1
GUGGIAR,2
ERROMART,1
USETURNE,1
HUMPR,1
LITTLETO,8
HIMADAHU,1
HTRECH,1
GUEND,3
WEICHIEH,1
FUTS,1
HEED,53
GERLNDE,2
ORTGAT,2
CHWARTZB,7
MESSAM,2
IVIM,10
OTHUNGAN,1
KRUPKA,3
KOTYO,2
OCOZZO,1
BRIARD,2
UENBERGE,7
AQUEILLE,1
URICCHIO,5
DENSMITH,1
RAMJI,5
YANNARAK,1
HAVT,2
TASHARRA,1
EPERS,9
ENTIQ,1
JIRATH,1
YANETT,2
SAYD,4
HACZEWS,1
UPERK,2
OLONY,8
TIZMAG,1
WEGHOR,1
OFFID,1
YASUKE,1
AJBEGO,1
OVITSK,15
RAOLANIS,2
BOTTINO,2
HALOPO,9
ESVETT,2
RENNIER,1
KUZMINS,5
ODOLA,4
HOKAKUYA,1
NORVES,1
BARBARE,7
OZRE,4
STOLOFF,2
AHIGY,1
OULECHAL,1
LOMIYCHE,1
ZENSANIN,1
CVIKI,1
METZT,1
UNYEOK,1
TVIO,9
AKOYA,1
USATO,6
MOBAVS,1
NSULINA,1
HEIDKAM,2
OVITSCH,2
OSEMEN,1
LIEZL,5
DIARI,7
NEUDERF,1
POLUC,2
ZUTS,4
WOLZAK,1
WKSLE,1
POHLODE,1
CASEL,23
RIVALTA,1
EGIR,7
RTCHIN,1
UGBOD,1
IUYONG,1
DANILES,2
EERENSP,1
ARCHIT,3
UEW,11
IPTCHOU,1
ASUNAG,3
VASHIN,1
ZMINE,10
GHFE,1
BITSAM,2
AMILETH,1
HELMINS,1
AKSON,12
TAFARA,1
FORDFUR,1
EBRUTO,1
EAGARICA,1
OMPONET,1
DAREV,8
ERKOVA,5
NESAND,1
ALDENBY,1
GOURS,1
OESBURG,3
OILOV,11
ERHATBE,1
GENTINI,1
ASKAWIE,1
AGENVOO,1
TEZOS,3
EDERICKX,1
LLIACUS,4
ORESAMO,1
STRYCHAL,3
RISTIJA,4
OICH,121
OTVIN,8
CLIPPI,2
EETARA,2
SAKITAYU,1
OERLA,2
YOUNGJU,2
ONBOWE,1
SONJOH,5
AHLSEN,1
ARFMA,2
DIOTS,1
ANBATTI,1
STICQU,1
SAHO,13
ORCOSO,1
ATSUTOMO,2
AGOTALUK,1
MARSUPI,1
ISLOV,4
RKHEIM,2
ONFFY,2
PDECKE,1
USARC,1
PAHRISTO,5
WURMIS,1
STUG,5
DEFENTE,2
SSANOS,1
ABEHAN,1
IAILOIC,1
LENAGH,4
TGIES,1
TOLLINC,1
LPETH,1
ACHANDE,1
ARIACIN,1
OYIDAP,1
KARSBROO,1
SLOMIANY,1
NGERML,1
RYHOYT,1
HEYMEHKA,1
UDORITA,1
IRONDA,2
GOVSKAY,1
SIUNG,15
EUKEMA,1
REZZIL,1
JANOSKO,1
NTONC,1
DEMAC,9
IEBRAC,1
ITECL,3
BEAUFR,3
ICCIOT,6
WSET,4
OSTICA,1
TLECHILD,2
IJEGU,1
VIYU,1
ALICATO,1
WEISBAC,2
NTERTAIN,3
EHODG,2
MACH,523
ADULE,7
NGFAN,5
CLOWAL,1
ANCKL,1
MIKELIS,2
ASSELBER,4
AGBINI,1
HACHMI,1
ENZ,1607
THEEUWE,1
KENTWORT,1
NIERCL,1
ELANCON,5
ERINGEN,1
IRCHHAR,2
ROCIL,1
NCLAIRE,5
VAJRA,3
IEVER,32
UKULSK,1
RUIG,4
LFT,8
REFNA,2
NSVELT,1
DINOVS,2
OSENADA,1
BERMAIE,2
ERGKNAPP,1
CHULYUK,1
ZEIB,1
CHAIDE,5
USLAR,2
UERBEC,1
HAWUT,2
ASILEVIC,2
XESC,2
GEHONG,1
RCHB,15
GYNY,1
YOUNGDO,1
EINALD,26
UMMAZ,1
BAUSZ,1
IMALIYE,1
NUNEZ,43
ASPBER,1
WIILIAIN,2
ZOECH,1
APOORN,2
WOLGE,2
EIYUAN,3
KOBOYORG,1
LOPRIO,1
HETVE,2
RCHMAR,2
UKUTAN,2
APPIDA,1
UISPE,7
LUDEWI,2
ARZOS,2
RNIELE,2
LENIK,7
LWAHE,1
AJIURA,1
TOLKK,1
EGEAR,3
EEPU,1
GANDJID,1
EUWE,37
SCHUTSK,1
NTATO,1
MBAGA,1
DESIMON,9
VLADAN,12
COUDER,6
LZYME,1
CHANH,4
AZDEC,1
AIERH,2
ADERBERG,1
MILSHE,1
EIPMANN,1
HYPINER,1
RNEZ,11
INNA,218
EMEEN,1
KEIT,770
BABIDIYE,1
FROUWS,1
ANMAURI,6
MANDIUS,1
ANOISA,1
EBAUMO,1
YROGEN,1
FREEH,3
UKASINO,2
ESIGA,1
GMANLAWL,1
SPONSO,1
GAKOTO,1
SOPOR,2
KTJI,1
HEGYES,3
SKCO,1
KOLALE,1
OTIO,13
ZMUR,2
VASITSK,1
NDASACK,1
OHAGAN,13
EVKUN,2
HMALENB,1
IRGILIIS,3
ERGUI,2
ERDIGU,1
OHCHAN,1
SCHEBES,2
HCHELUSH,1
ESTEROVA,4
ALINDUNG,1
EODAKYAN,1
GEBURZI,1
VASKAR,1
ROOSTIA,1
PACURA,3
ANYLEVI,1
PARREU,1
LLIAGR,1
AGADONE,1
SCHLATOW,1
LAMICHHA,1
KNIGSHA,1
NAMRT,1
YMERS,2
EEMANTA,1
ENNIEMI,3
HYPNAR,1
HLSCH,9
LMOJUE,1
ALLAF,3
MUSONE,1
ORGENBES,1
OMENCHO,1
MAKRAK,1
RTSKHALI,1
CBENOT,1
ITEWOOD,2
LONDE,59
AUSTENM,1
TANSDTTI,5
ADRAQ,1
ALAKBA,4
SHIMAB,5
BALABH,2
MESAB,2
ESOP,28
AERG,2
BATCHELO,23
ZZAN,54
ILORAM,1
WEYNE,1
EERAPON,2
DYRHA,1
LLENAS,1
LESLIEAN,1
TXANTRE,1
HRISTINA,611
NDIZBAL,5
RUTAURA,1
ADOWY,2
SEUNGHWA,1
WATJ,1
BERLER,3
OLIVO,15
TNEZVASS,1
AIJALA,5
MPANA,20
IRSI,20
COLAGUO,1
ALYAQ,3
HEKIZI,1
IAX,5
TEMESVRY,1
SZYDELK,1
JEPS,15
VITANEAS,1
OHABEER,1
UFFEL,16
DPETER,3
VIEITA,1
ANTARL,1
KENEC,1
IMMELFAR,1
RRISEY,7
BIERLING,2
JENSHOU,1
VERBR,10
ROTYA,1
LVRAY,2
POTHAK,2
KOJAVI,1
GUAKAN,1
NDZK,1
BOUTRO,6
AILSO,3
ALCROW,1
IROJ,9
ARH,210
HORAITI,1
OBUMICH,1
GUERANF,1
COME,106
ABRYK,1
GASTAO,1
CONALVES,1
BANGALIY,1
ALASAR,1
PRESZO,2
HOLAPUR,1
HORQU,2
OHRABACH,1
BIERNAW,1
ALLOUSH,1
GEIERS,1
RPATE,2
RENOVELL,1
AJAGO,3
FUMAN,3
MONIS,15
SNINE,1
DINNELLA,2
CHEKO,3
OVSEPI,8
RAMONITA,1
HFREDERI,1
PLOVE,1
VAHTILA,1
KIKOS,1
VITORO,1
AIRBLOOM,1
MONTEALE,3
WIKTOR,18
IDERSK,6
IPIONI,1
LOKAHA,1
AREZKI,3
CHAIB,6
IFRU,1
GHERBOUC,1
AREDZOVI,1
VERTICAL,1
TERKEY,1
GOUVELIS,1
ATZW,3
KVIRIKAD,1
REFONTAI,3
SKREMPE,1
HILGEN,5
ANDSLE,1
NGELBE,8
BOGDANOV,27
KUOKALAN,1
TARAMANA,2
LERA,132
JAENZO,1
UGAG,1
ARVOGL,1
MURDER,2
KWANDO,1
ROUMBOS,1
DZURLLI,1
ANNIKOS,1
EFELBU,1
VERBACK,1
ETCHI,9
DRIEU,20
NSHOS,1
DRIYYAH,1
DOBULE,1
BITDOR,1
EIBOWI,3
DAHLBY,1
ERANTOZZ,1
MELYVILL,1
IKITSC,1
KURBAN,5
BOHEMEN,1
SPEARME,1
TOBN,1
RECTI,3
OZATA,1
BEREZOV,7
SUNY,9
MOTTLOVA,1
SONWA,2
LZERJH,1
GLYNDWY,1
ZUBRINSK,2
MEIRICK,2
CHOLKW,1
DINIE,3
UNPEILUO,1
STEINFIE,1
ELLKIRK,1
YIIN,1
PONTONU,1
KULHNE,2
BARIT,5
JAYLE,4
MESSINGS,1
MARWOOD,4
IMSION,1
ALVEMI,2
MESSAL,4
PERMUN,1
DEVEE,2
RGONIS,1
PIAU,4
AMKIR,1
NAJAA,2
RMOTZ,1
CUPITO,1
UBCKOV,1
HALDI,3
PODOLEA,2
LYWO,23
HODOYA,1
OLLHARD,1
TSANAV,1
MANB,15
IGEYOSH,3
YOZEF,1
OLFENI,1
ACELAR,4
RBABI,1
ECETX,1
KAMILAK,2
ULZGELL,1
RTANES,1
SYAJI,1
HALMHO,1
BONAL,4
KANGFER,1
DZINI,2
NGEY,7
GHADO,1
VUNA,1
GIANOPO,1
ULIOTT,1
HAAREEDD,1
LEDGEHAM,1
WANGBREA,1
OUCHENNE,1
UARDIAN,3
GWATT,1
HINALIA,1
ECHMEJA,1
CAIT,217
LBARCO,2
BROUSKOV,1
TCHAME,1
CHALONER,1
EKULO,4
CKLI,78
LASSEQ,1
EIDHART,1
SROCHE,15
ZNIUK,2
FAL,710
NELGRIN,1
FABARES,1
CHJEM,1
SCHEDELB,1
OPFNE,2
SKJELSTA,1
YESANDER,1
ASOYA,1
GURIND,3
LACOVAR,1
DENNISW,2
MERBE,3
AMDASS,1
PHYLLIDA,3
RILLINGE,1
SANLAH,1
ERNASA,2
PINEY,2
VONAU,1
MAJSTRA,1
TISIEN,1
SONWRI,1
FEDRA,2
CONKEYPI,1
BIERI,34
DREJICK,1
TTANDE,1
TURBOCH,1
BARCEWI,1
ULONGTEH,1
EZEZ,1
AREVSHAT,1
LEKORP,1
ALROND,1
ABDELKA,14
NKURT,1
EVASQUEZ,2
BRIMS,4
CORVASCE,1
ERYL,356
AWAMOR,1
GROSI,3
OKOLIE,1
IAZMUNOZ,1
POLDMOS,1
OCHTAR,1
IERUKY,1
MAIDIE,1
MCPA,10
IDELE,1
EOCO,3
FAUSEN,1
FEUERHEL,3
EBSAAT,1
TYNK,4
NCKPE,1
GCOME,1
LAANE,2
BANGEMAN,1
IERSTEKE,1
AKIMOVA,3
OLITIKI,1
MAXIMUS,6
KLIMOV,11
ZAMBOUR,1
MARCELA,92
ERGOLDE,2
SZALADOS,1
LABRAR,1
OTARIDES,1
BOSTROEM,1
GENBICH,1
QTARO,1
LKJO,1
ECION,1
TTPHILL,1
BRISIM,1
VONDRSE,1
OROZHEN,3
DIMENS,2
REHCE,1
GUECHI,1
CHLIS,4
RTAYULY,1
EZRABAD,2
OSTIUSH,1
PETK,41
MBALL,50
APRILE,4
PEEDY,3
HBEGE,1
ILOVI,41
RATSBERG,1
RSTOPH,2
STEO,5
ACIEJ,61
CHASSAL,1
UISOR,1
SENDEN,5
MALDIT,2
KULS,24
ABAYRAM,1
DEBURGH,3
INSKAI,3
ESBOH,1
ULISE,21
SUHEZ,1
MHALA,1
KENECHI,1
MORION,2
KOLLAMA,1
VENIZE,2
MORAGHA,2
MCLAUGHL,110
TAREY,1
HENNAH,1
ILENER,1
AUMONTE,1
KITAM,31
NANKOVA,2
ZANLUNG,2
TELUT,1
GHTUR,1
DONDA,6
SNKO,2
ZINGALE,2
VENANCE,1
SCHEAR,1
ZONN,12
FROMLAC,1
EJULIETT,1
EIHB,1
EEUWISSE,3
POSPISI,3
JESENSK,1
OBERVILL,1
HARIST,5
EJMI,1
LINSA,1
SHIGEO,18
NAGEMEN,1
WITIJONO,1
THERWA,6
ANDHYA,11
LLAGUE,1
OETTER,2
AHOMOV,1
LIENTZ,2
LCHIZED,1
UIJSKEN,1
EWINSO,1
PENDER,36
VULANO,1
KLEINEST,1
ERSPAUGH,1
ARYPIDI,1
MIRVAELI,1
ENELNIK,1
RINKEB,1
SPUNTA,2
RKEY,93
SHTEJN,3
ERANTO,6
RISTOTEL,5
SEMMENS,4
ZALLAS,1
GOLDEB,2
WLUSKI,1
KOLETTE,1
DIMITRJE,1
TRENFI,1
GUIMONT,2
ZILA,22
LDERRAM,16
WARRENE,1
BUHALANG,1
FIDJ,1
RIJIWA,1
HILTRUN,1
TQILA,1
ABOUTO,1
ICCIA,31
AMUJI,1
ZGIRI,1
TORNEMAN,1
RRENKOH,1
ELLEFS,3
STEGA,11
REYBUC,1
INEBE,13
ATTILD,1
PRITIK,1
RRUTO,3
UISTON,1
REENSMIT,1
LJEGR,1
AURICERO,1
NGELVAA,1
IPRECIOU,1
TRATEN,6
PRAVOSL,2
OINTINGE,1
WENDSBOR,1
SSIKOFF,1
XIANGJI,1
ODEGE,1
ZAEVA,1
SHERULD,1
SKERIM,1
YRAOKE,1
ARIUSC,1
NSCHI,16
JINDR,22
NGMAN,64
VIDOFF,9
OTTBURG,1
DRSE,2
YODAN,1
AINTWH,1
CAGR,1
SGRANGES,2
ANSJOR,1
UPO,129
IBRIN,2
GOATMAN,1
UIBA,5
ZHGA,2
KUTTN,5
DORGATTI,1
ASIQUE,1
IKOLW,1
CHNMETZ,1
EREGY,1
KIRCHHE,4
TDJIAN,1
FEYNM,2
SKANIS,2
ERTZER,2
DZHIS,2
UKADAM,1
STROMIN,2
LEJARZA,1
RTYUN,1
KOVY,2
NYUKOV,1
IHTAN,1
RUNDEGR,1
UGOYARD,1
OROBKO,2
FACKOV,2
OSHIJIMA,2
ERNHOUGH,1
TATSUNOR,4
HARAMAKI,1
LTIWANG,1
KMING,1
DROCH,6
AMONZ,1
LAURL,1
ULBAUGH,1
BATTEU,1
MBAKWE,1
ARGEE,4
WRIDGE,1
ROPC,1
JHR,3
BRIERLE,8
OELANDT,1
SPEARS,41
ELIAA,1
NHEDA,1
CARELLO,4
NOKUOK,1
DUNLAP,34
CHAUBERT,2
SCHREYVO,1
UTHARO,1
SLUIT,1
ARCIAND,1
UWOWOSA,1
LIFIE,1
JTENB,1
UKUBU,1
TNOWARA,1
RIPBE,1
TGEOR,5
CAROTTA,2
MASWA,3
MULHA,4
RAJU,42
CKJONE,1
EZBUH,1
HARAKOP,1
BRECHTJ,1
NREUTER,2
SINGHCHI,1
DELLUMS,1
IHULI,1
PTZL,1
LEIKO,4
IAXOGLOU,1
INOBI,2
SEGUES,1
SZYJKA,1
ALZFE,1
BRKUR,1
NSEAV,1
RAFULYA,1
AYKAUMP,1
UHACIGUR,1
FINNSRUD,1
ETFELD,1
UDDHIKA,1
CCAMMON,5
LRUM,2
YLAKO,1
SSILISSA,1
OLAHDARI,1
HLYNN,7
NDUSTRI,1
ONEBENDE,1
ERHIWIL,1
ONARA,5
ENOPOUL,4
KOMUDA,1
NPASCAL,5
MEZENGER,1
URAFCHA,1
TEERAWA,1
BIEBLE,1
INOMATO,1
AMLE,64
PALACCI,1
OODDI,1
FAEL,530
SATTARP,1
ARTLEVEN,2
XIMENKO,2
ALAR,154
RBOUZAN,1
INAGAKI,11
KUHAULUA,1
CORREDE,3
CIMENT,35
TTKARA,1
