string,selectivity
NURIJ,1
KRAJN,3
AISANKAR,3
VERLOR,2
OLADAS,3
DODDS,2
AZRAF,3
BANVARD,1
MAASK,1
ASSILK,2
GLAZUNOV,2
SADJAD,27
KRUME,1
BIDOG,1
ALMO,55
DARABIH,2
MASIVA,16
RITAKE,1
LISKIE,11
UUW,1
BAIOSSOU,1
WAHIB,5
DANZIGER,2
ADAKTY,2
INOWSKI,18
EAVEY,2
PESCATO,2
SSIRAE,1
SIKANDAR,1
ETSCHME,2
DUMPE,1
TUCHMAN,1
NJOLFSSO,1
UTSCHKE,1
ADZIMIR,1
NEJADPAK,1
AMIRGHAS,1
TZALIN,1
AFIKHANI,1
AGUECH,2
SUKSMO,1
USELA,2
TSIRU,2
AKLIZI,1
TRIQUE,1
AQUINTO,1
TRILL,13
URQUE,6
DAPPUR,1
PEYTON,8
RSAEID,1
JINHYE,1
ANAKIJ,2
POTEA,1
YIHU,6
OHLUS,1
KRUSKAL,10
MALOL,2
GNAULT,7
USZK,19
KRIOUIL,1
HINNAIA,1
ROGOZHIN,1
VIROLAI,1
SADOGHI,8
RSHENKO,4
NEVENTA,1
FEDORK,4
ALICJ,9
OSLANOWS,4
ACHAKON,1
DAHRENDO,1
KUMMER,17
NGBEHI,3
UNDTEIG,5
WICKRAMA,22
VIDOJK,4
MBWA,1
ZINCHENK,2
FELS,63
NKAMAMID,1
MECOCC,1
REIRA,451
RHEI,45
GARER,1
HANJIANG,7
ORIFUMI,3
ALEHPOUR,1
METROS,1
TRONT,5
DIOMIDO,1
LASAU,3
KRATZER,1
QUH,29
BROUJ,4
TCHKOSKY,1
RUBAG,1
OROUMAN,3
SOGOMONY,1
WEINREIC,2
HADJERI,1
OROLKOV,1
DIANSYA,2
LMENREI,3
GALLR,1
PADOVITZ,1
FEMM,3
CPALK,3
RENTAKIS,1
TURCHAN,2
FRATRI,1
AZUNA,8
FRIKKEN,4
GANJAM,1
PATREN,4
DAVALLE,1
NHUYSE,6
RSHEE,9
ANEIFAR,1
OLDEREZ,1
BALMIG,1
UEBSCHER,1
GORBACH,1
ERLE,254
ADEHGO,1
AFEIRO,3
USLUOTO,1
KACZMARS,4
SCKIA,1
LSTAEDT,1
KALMYK,3
ASEWIC,2
ERAMBU,3
EMIEC,3
POALEG,1
UDNE,8
OIJMANS,4
HSHANI,1
SCHREIN,10
SKEMET,2
RENBEEK,2
ARITHA,2
ELSHAR,1
EENEND,1
YASON,1
HILIPPE,821
STEDE,24
ZONGWEN,1
UNEKAW,1
MJOOY,1
ESCIT,1
EABOL,1
CHIRAS,2
OWJE,5
HATTKE,1
KOPELOW,1
EVALO,2
NGOTZI,3
NNAKAKI,11
ONTECINO,4
WALEK,8
ADLTH,1
AVGAN,2
EGANI,7
KAWAOK,4
FFALORI,22
NILKANTA,2
SHMIL,9
VISI,32
YMY,40
TSAMB,1
TOMOZE,5
MICOSA,1
SAREGO,1
SLUMING,2
MASNITA,1
IVASAI,4
NESHATP,1
IAOT,64
INHWAN,5
IFA,371
KOELMA,7
SHAHIZ,2
MCNEI,13
ASSABOV,1
AMSKA,1
SARSSON,3
YADARS,8
OOGEWE,1
MCBA,1
GHAHA,1
NTURINI,10
BIAMONTE,1
IGISZ,1
RISTES,3
BROSIELS,1
GONEK,18
ANNEG,17
STELLHO,1
UGHWEL,1
YADHAR,6
ALOCHRI,1
ASSHA,1
ELBERZHA,1
FLAMMI,23
ECOI,1
SEQU,15
IVILLO,1
JEONKEU,1
IAOSEN,1
OSLOVA,3
ALVESTU,2
WAIRD,1
IJAYAN,31
EJLE,4
RICHSEN,6
TTUP,1
TROSNIDE,4
ETRON,17
DEIS,27
ONGNYEOL,1
GROSSKL,1
UDARSAN,6
NYC,16
BONIECKI,1
IBOUREL,3
RENCEN,1
YADEGARI,1
VADOOT,1
OSCAI,9
OLFO,152
ORSF,4
LAZZOU,1
TOGLIO,3
RRIEGI,6
BENCSIK,1
CDAN,20
EASMA,1
SIMATIS,3
NOBAT,1
NAMJIRM,1
VILLAG,5
YACINE,51
ORNAC,7
STAROSEL,1
NAKOR,5
HAMADH,1
FARELLA,6
ANTAMOSH,1
KORACKI,1
EIFB,1
UDITSKY,4
IJANDER,1
TFINE,1
JOOLINGE,1
YNEV,1
RATANI,4
PESCAP,5
OCHEF,1
HUIGENBO,1
XIAOGAN,43
CTIRA,2
OLANT,13
ESATAPOR,1
RAJIMWA,1
JUNGUP,1
CULU,14
ALEVRA,1
ESIE,15
AREEFU,2
ERAGHTY,1
HERFI,6
LAFUERT,5
LATUNJI,5
BALLIET,1
ANTIKU,2
OMMSDO,1
FUJI,406
RNACCH,2
USHIR,2
FDAOUI,1
DURAISA,7
CACCAMO,9
PSANNI,2
GUZKIZ,1
NDRIDI,7
IYARA,4
KERDAL,2
MACB,4
OSINK,4
OHLBAC,4
GRIMVAL,2
NFOR,118
WAKAHI,2
IZUT,26
MASAK,123
RSGUTER,1
OUNID,11
ZHUTIAN,1
REJIM,2
APPIL,5
ONJANN,2
BELHE,3
ANOLOPO,24
UANSHUI,20
UDOVIT,4
WEXE,3
EMOIN,5
POROO,1
PRANE,6
TINGYU,3
LUCASS,2
ENELLA,11
ARCHESOT,1
RENBAUER,2
GTAWA,1
ARAJAS,5
ZURBAZ,3
PALAR,16
OYEKU,1
ORRELLI,9
ASSEE,1
NNSTE,1
RATHAPAN,1
LLOWAY,38
EVENDRAN,1
SABAI,2
DENIE,5
FURUY,3
EISHAB,3
BENITSCH,1
UDRIAK,1
ZEMAEKE,1
ARKAV,1
BHALCHAN,1
MAMIN,3
LILATUL,1
LHENINI,1
ZAFRILL,1
CONGLEI,1
COWL,13
HYAP,24
EGUEL,4
EUNKYU,3
GTHONGT,1
ASIBOV,2
GLIAZZO,42
STORER,7
LHATK,1
NKARAL,3
HUAGEN,3
RBANNIA,2
URTEN,5
ONGZHI,52
SYMEONI,10
DYMY,16
JAYAVELU,1
OWAFAK,1
RZALK,4
VYATKI,2
HOKNECHT,1
RUTIVAN,1
STEL,545
EBIHA,10
HIUMBU,1
HAZIZAD,4
SHAP,136
ARISA,141
ASURA,2
OUZYANN,2
RGLMEIS,2
AOWAN,9
MAZOY,4
KAJITAN,2
NIAMSU,2
BLEICH,3
NTHIA,112
AVASCU,1
YABI,9
BIELECKI,3
RKHOR,1
EITSCHBE,1
APOLCAI,7
LERNTE,7
NIEVES,16
XEBE,1
RINIVASM,1
EREGELYI,1
MMADH,5
NTAZZIN,2
KLUTER,3
YUKIT,5
NCOM,7
AVATE,2
UHAMYLA,3
REWAGAD,1
PAKATH,8
SAAQI,1
ARABARIN,1
KIMITE,1
YEGNESWA,1
ORINSKY,3
USWI,12
FARRAG,2
DIMITRIS,297
QUTAIB,6
JUNNIN,1
WCLIFF,3
YANGQIAN,1
ZACHARIO,1
VALVENY,4
HNASA,2
SELLIS,34
DEPOH,4
AVANZA,1
ALOIN,3
KOURAM,8
LEYNE,7
ZOVIC,13
DJAFFAR,1
OBASSA,1
JUELI,2
NNERTZ,1
OWDH,128
POLAOR,1
URGALI,8
ENBRECH,1
KTSSON,2
CHAOMI,2
MJADY,3
BOUTKOVA,2
STJA,32
GUOQUAN,2
PSOM,3
LANGFOR,7
JANANDA,1
KHOLESL,23
ARASIMHU,1
GAIDON,1
RTWRI,13
CASAIS,1
POFSKY,1
RIEPULA,2
RROCC,1
ERDECH,3
ESMALIFA,3
ARDAVIJ,4
AAZAOUI,1
THOB,3
BUJO,2
TROMBER,1
RANENK,2
KAZAM,4
KIERAS,1
LEHDONV,3
EWALLE,31
WENDZEL,1
RNER,611
LMILAD,3
UOTOISTE,1
ERSDY,2
AMESWARI,2
VOIE,14
HEVLYAK,3
RDVIBULV,1
NGZEB,3
COMELLI,1
KHAKAR,2
CHENGYA,6
MALHOTRA,21
MPRAD,1
AKRAVESH,1
BELGR,1
IRKELBAU,3
ANDEFITR,1
CKERIDG,3
KHOSU,2
RNETI,1
LLUCHI,3
PASKOF,1
EYNISSON,2
RMBA,1
ROSLAN,5
RTENBACH,1
IUTI,4
DENSKY,1
YNTETO,1
GACAR,6
HAAV,1
RRACHI,1
RTELLEC,1
TURRAR,1
LBOTN,1
EDERMEYE,1
STELLS,5
NGUELO,5
CJA,20
ONESSO,1
HTIK,3
INNAN,6
NGAVEL,7
ATEKURA,1
PETRIOLI,5
FAZH,1
AARTEN,152
EYMOTI,3
ERTNER,14
SIBILE,1
OLFL,6
WIERU,1
MILBERGE,1
FEAMS,4
KOSEV,1
USHANI,1
RNHU,1
KERLER,1
ASHUTOSH,45
ORYUN,3
ANBIE,1
EBSKY,1
BOIZUMAU,2
DYZER,1
BRUSIL,4
RANFAR,5
GOATIN,1
ITZCHAK,2
OTARGI,1
ULISE,13
PASLOWS,1
SEUNGPHY,2
LSMAJER,6
KAGEURA,4
IMAIZUM,2
BAFFO,1
ARTSOUGH,1
THORD,7
HARTVIG,11
MICHIM,2
MADDIPAT,1
ANATY,2
BORDNE,3
ALLESTRE,2
WONGP,3
AIDINI,1
COWCROF,12
JUZ,23
ORDUR,4
SCHNO,27
STAPOR,1
RKONI,1
LEKHN,7
WAAGA,3
OGGEM,1
PARSH,4
ROZNY,4
WEBS,21
LLICCIA,3
ISPASOIU,2
THERGL,1
TOHARU,2
VALVIS,1
NAGHIZAD,2
MENAT,2
MANENTI,12
PAMO,3
AYDJ,3
CHAOCHAN,3
PSTED,7
BERIT,11
FORWA,2
AZHAR,31
MORTEVE,1
KHOVIT,1
AGOGIA,2
TULANI,2
KEVOFILA,1
EMAC,35
JLIN,7
CARLIJ,1
NINGLIN,1
URATAS,1
TSIOLIA,2
RINKOV,11
OONP,3
RIFOGLU,1
SHEHORY,3
SPREKEL,5
SBORDE,3
NTHAY,1
IDAMAUSK,2
OPPLIC,1
POUYIOUT,1
BRES,96
VANDP,13
ELAHATTI,4
TUBUD,1
IZAWI,1
ALOMBA,1
UMELIE,1
ZAJACZ,1
OIJI,1
BAVAF,3
ADOJEV,6
KORMANN,1
ERGSLAND,3
VASILI,104
MAYRARG,1
GUANGFU,8
POLYR,1
YARAG,13
VILLAREJ,1
HUAWANG,1
WILFRIE,62
ASSTEVEN,1
RCHIBON,1
KASSOUS,1
KASCHNE,1
LABOV,3
RPANI,1
COUBETI,10
SARANT,4
INGHONG,22
DERKSEN,4
ISZYK,1
EZZEDD,2
BANTELMA,1
ISENBICH,1
TWIR,5
MORANG,1
LKAMP,8
TILBROOK,1
LZMANN,20
DVELD,3
INGEN,37
ARTW,25
JINPIL,1
ABIBIPOU,1
IUMARU,1
NIOUX,5
TIMWAH,1
ARMHAU,1
METU,1
FLASCHE,1
IOTAKIS,11
ALUKDAR,8
OEVENB,1
FLOUZA,2
ITDID,3
TICIANA,1
ERTAS,25
DUVALL,2
NJELL,2
ULHAF,1
ADEGHIAN,3
VLAKI,4
KASCI,1
JAHDA,4
OGHOSIA,4
USOH,2
ANILKUMA,1
BERES,9
ASEMID,6
OWATZ,4
USBRID,2
VANSE,2
DEIANA,1
RUEG,32
KURANI,1
NZATT,1
JABBEHDA,1
SBORDON,1
RMYL,1
STERIO,7
CHILLEAS,5
GOVOREA,2
FLOERKE,2
SHANGE,1
RBANMUR,2
KONAKA,1
OLENTHA,1
GENQIN,1
IRHOJJ,1
HUNZ,14
AZONOWIC,1
DIBSAMII,1
RENSKI,3
ALEATH,1
AMANYAN,3
EIHRA,13
STARNBE,1
TSAPARA,2
ISIACC,2
ZIEMER,1
LENTZ,1
CHEA,54
RTNELL,7
TIRUNAG,1
MMINDA,5
DMAVA,2
NEKOUE,1
SUNIE,2
BABAE,5
STERGIO,26
PLATTEBO,1
LIPPON,7
TOCZEK,2
RARAT,4
TIMENES,3
ENOPOU,3
CANNIELL,7
KRISADA,1
GHANDOU,1
ALRAW,3
KYTZHA,1
ONOSHK,1
EYBLANK,7
COLAZZ,4
HERBAN,3
NIABOLI,2
MIRRAH,6
FEIROPOU,3
DIEY,1
SZEPESSY,1
FREUN,52
HOOIJM,1
ELLEPIAN,5
LINERO,11
DESDO,69
TEIN,1075
DONGTAN,1
MGARTE,4
SCHWIC,8
NSENM,2
HADEVABH,1
STRIGN,1
ROMMHERZ,2
FARH,154
HIPPERUS,1
TROSKY,1
ANDERI,2
WITZK,8
MBECK,10
KAIZER,2
MOSKALEN,1
HAGHOOS,2
EMIF,3
RISTEID,5
TERDTID,1
LAURILA,4
SAUV,9
TIANAK,1
ANAGOR,1
EINHOR,12
ZBIE,13
RIAUX,2
ZELINKA,4
ILLIP,317
GAWAD,1
ASIOU,20
ENOUS,23
ALLINA,12
BEZZA,2
PSAROU,1
WYSZOGRO,2
SOLYMOSI,10
IACUC,2
RIVOSHE,1
HIRYA,2
ERGNAGH,1
BANNA,15
ALFIKAR,1
SADEGHZA,6
TBARE,2
ERZEJEWS,1
IEPM,2
EYHARABI,1
DEMILADE,1
DVURECE,3
DUNC,134
MALEKO,2
RIFIC,4
STEFANIE,42
JSAI,1
SABUNC,2
BUDHENDR,3
ARYGOL,1
VANROOSE,7
BEVER,43
BRAYT,7
AGIUKLA,1
ETTAD,1
KLYT,1
EMMU,1
GLYKAS,1
DERMENTZ,2
EOPHIL,5
ORCIONI,1
SHIRPOUR,1
ARUSHAN,1
OPEJK,1
UASS,9
BUCHFU,1
RNARDO,88
AZOGL,46
PPILLA,1
ANROMPA,1
DJIC,15
BESTE,7
RUMARA,2
SONSINO,2
PERLAD,1
THUVE,1
ARIKOM,1
LEIRA,8
SANAKI,3
HLAR,7
BRUTSCHY,5
LEBERKN,2
PARDONCH,1
UDINSKA,1
TOMCH,1
NKUT,3
AUCELLE,7
SHRES,18
KITAC,2
MIPO,19
HAYERI,2
GLUESIN,1
ANUMAIA,3
FAKOS,2
IJKEMA,5
ROMBAU,1
JACOM,6
DELL,502
BANERJIA,1
MOUTAFA,2
ANJIE,31
IAUL,6
HELKEN,1
LEINDER,1
ONEMO,1
GAMAG,6
JAHD,5
SARTORI,23
OWJERD,5
HOWSKA,4
ORJNAMJ,1
LIGUL,1
HEURLE,1
ORGOBIA,1
BOUGUER,3
DAROV,11
DETTMAR,1
RNVAL,1
BETTEMBO,1
CKLEHURS,1
HYEYGJEO,3
JONGCHE,1
ZALES,22
SONGH,17
KAUFH,3
TAWEEJUN,1
SIVAD,5
ARIVARAT,1
NIAEV,1
RTUNGA,1
ADHIA,6
BATTENBE,1
UFEN,69
ADJIDJ,2
BEYGELZ,3
RAVDAH,4
OUTJES,1
MMEST,2
LVIH,3
ADSADEGH,1
RSHOTA,1
AWLIS,1
UZUNO,10
INGGONG,1
BIRKHOLZ,3
KTORIA,7
HARRIDG,1
AOKSTEIN,1
YESUN,1
UDAWSK,1
DOLR,35
BEHKA,1
ANADAK,2
BRONST,12
LITZSC,1
YASANU,2
LAKTIO,1
ARNED,2
SRISHTI,1
KUDL,4
AVINH,1
ENGTUN,1
GRA,2540
AINTWA,1
OWDUR,2
AREF,55
ENKHERO,5
OKECH,2
DESGREYS,3
ARIMNEJA,1
UKHACH,1
KREME,21
MASSERO,5
DURGERI,1
RIBALTA,2
AUJOK,1
HASNAOU,1
ISHU,41
UMELI,6
CHEBA,1
FAURHO,1
FRANCISZ,6
DAOJ,13
KAZUHIK,60
ARCINKO,2
ABBOD,1
EGENBALG,1
XIAOPENG,33
ACHSO,1
VIYE,3
ELGAN,3
AMPHAUSE,1
RSCHEUR,1
WEMME,1
AFTENAA,4
NSTANT,760
NANDAN,24
LIEBEHEN,1
HITTLESE,1
ADOURA,2
VIERKE,1
AKASHIMA,23
ENGALU,4
NANATHU,1
GWHA,17
IMITI,5
OUCHTERL,1
AMPERSKI,1
UDATIA,2
ESEG,21
SHIMANG,1
KETELA,2
SHEDUR,2
CHISNALL,1
ICHELSC,1
IAHONG,1
VERSTAK,1
ZHAOBIN,1
LSEM,5
CAZEN,1
TJERDI,5
ELLIAH,12
EOBACHER,1
LANCKRI,1
ROOKS,98
WANSHEN,16
CHNAU,2
IPELEE,2
IENTE,13
VINCIOTT,1
ACABUCC,1
ANDRILLO,1
HEPHER,43
KUUSKAN,3
NAERT,30
NSTREIC,15
KAWA,774
AKUBERA,1
KLEITM,16
HELLEND,6
ISTOV,31
VANDI,44
OLVA,17
WESTL,16
YIXIAN,10
ESTADEL,1
HOVAKIMY,13
ASAGOPA,1
EETWOO,12
FELSTAI,2
RAJANI,15
PARHANK,1
OLODZIE,28
MNUK,3
REJOWS,3
YUNOKI,1
LANGWORT,1
FONTANI,2
PELAEZ,1
OIZILLON,2
SPIRTES,4
SHAKIB,5
LAVEC,6
IZJAVA,1
EZZATNES,1
MOZAY,5
YLACI,1
ILTA,12
PANTZ,19
UTTUNE,3
VEERAKUM,2
ARHOUDI,1
YNOLAKI,4
AKKAS,2
AAR,979
FEMMIN,2
URAOU,5
CASTELLA,72
KWAKKE,3
ERVORS,7
OLONE,16
BHANDAN,1
YUBASH,4
IPRO,2
TLIFFE,1
VELLVE,8
DEERW,1
ERKAUE,2
QINYUAN,2
KLEBAN,3
EISCHAND,1
MILIOT,1
NYHAN,1
BRESSLO,1
NGSUN,68
AMAZAKI,34
RIZANO,18
ULICAUT,3
MIRY,6
ELWARD,2
CORQUODA,3
RIBOY,1
LYAKOVS,3
PARAMAS,15
LUMIA,5
NOBUKA,1
POKHAREL,9
AHMOUNE,4
ESOOKPUN,1
BALAZI,9
OZDERAC,1
FRANKIE,3
ADONN,7
HARSHVA,2
ARROYUEL,1
YESLAM,1
RITZH,2
VADIA,9
RAUTMAN,3
EGILMEZ,1
FEUNEKES,2
NEMCSICS,3
RLYBE,1
KERIC,1
SHIRSAT,1
LAOLU,1
ALUNNISA,1
OOLAN,3
SRAOUI,5
LABOUREL,1
FLINTH,4
RTINIE,3
BACELA,2
NAKIRAMA,11
RCIAU,4
OLTENS,1
KILLO,2
ITIBHU,2
ERROD,4
UISTE,1
ROSSARD,4
RESHTE,9
OULU,1
VICIENE,8
PALLIC,9
SIRIDEC,1
HILDRU,3
ESZKOV,1
EUGROSCH,2
LEMDANI,1
AUVERS,1
FRIGIO,5
IPOURA,5
NDARINI,1
SYAHIRA,1
CASILLAS,2
TANDJ,1
DTORF,1
LAPRIY,1
UEAS,3
SSAKT,5
TAPPEINE,2
SURUH,1
NYSTRO,4
ENASA,1
SWARTHO,1
ERTOLD,2
ARBATO,9
EWSBURY,2
NIOLETT,2
TOUBL,1
ILDRE,11
EFERU,3
UIDI,13
OKAJ,1
EHALL,5
STRM,6
MBUL,6
GRACIE,23
AHLOOJI,2
UNGINGE,1
SSENBER,4
SUURINI,1
LENEE,1
ANDRONOV,2
OBASZKI,1
ETHAM,5
RAJANN,1
GNESHW,1
ARROEL,4
RLEIG,1
MAHANT,25
IWIWAT,1
WERNERS,2
HIENTI,2
YAOCH,11
DEYUN,4
SOOKKYON,1
AYLIANG,2
SIEGM,3
ATTOLO,1
EVEQU,6
AISERS,1
KWANGSI,3
RATALLA,1
DUJOVNE,3
TRUPIN,2
TEZIS,2
KUOKKWEE,1
IRENA,27
UEZHI,8
PENYO,2
OLASSA,1
EHMERSA,1
FELICE,41
RINAMARA,1
EEKHU,1
ESLAHC,2
RANINCHI,3
AJLAO,1
HMIDT,256
ERYB,1
ETROUNI,2
UDEJANS,1
INKARE,1
IELAWS,1
KATASHIT,1
LORIANI,10
SUNGYOO,1
RENBOS,4
URANCHEA,7
TIAC,1
ENTICO,3
ELVADURA,3
SEAGULL,1
ZYTNI,1
HIRRWAG,3
GUREVYCH,1
MICAELL,1
LOVASSIL,9
DJENNAS,1
RAPAPOR,11
TAZZO,27
IJAKSA,2
NDRILLO,2
SHNAMOHA,2
ELISH,10
SABER,67
LANKI,15
ASHRAYEE,3
LOFFEL,3
VOVAROV,2
REFAUVE,1
VARVANA,1
BHUNJU,1
MEHRNOOS,12
DINARD,4
BTAI,10
HAMSCHU,1
GALANI,7
HAGELMAN,1
UVRO,3
SHAHREA,1
SUKHVI,1
ELBOW,1
ARTNAGE,6
GOTHAM,1
AWNLE,1
BHAKA,91
BOEC,18
DEMEI,2
TZART,3
AQT,2
ZORGMEHR,3
TTROT,2
AMATHAM,1
KKARAJU,1
WAREI,1
SEDYKH,1
MPORI,1
RHANT,3
WEISZFEL,1
KUBRUSLY,6
BERGONZO,1
LSHODBE,2
ODITSCHE,2
DELR,16
IKATSOU,1
HOFHEI,9
VSEK,3
SCIALD,1
OMH,6
BAIRU,1
ELKHATI,9
IROUN,1
AJAR,106
USSELDO,1
ALUOMA,2
RATHNAPP,1
URMANT,1
PYUNGW,1
JINBIAO,2
OUJOL,1
KNORN,3
HKRANTZ,3
DUJABO,1
ARRIDGE,3
RESH,385
HYEKY,3
INTUGLU,1
UAJIE,2
REENFI,3
MINGAN,5
STROHRMA,3
WOLFSO,11
ESCOVO,1
MARAKIS,1
TTHYSSE,1
LENDIC,1
STAGHI,2
OSAVLJE,13
DERGR,3
JARALLAH,1
ANFALLA,1
DONGXIAO,13
SEINIFA,1
AUBERL,1
RYSTY,6
PATHMA,3
HORAF,1
MISET,2
VELPIECE,1
EITHAUE,6
SANYUA,2
ABERCR,1
CZAJA,3
BELLIK,4
COGRANNE,1
OEAN,1
ESCHZIN,1
ANTONIPI,1
DOLGUI,11
DHANALAK,2
IONYSIS,3
UGUZ,2
BERRISF,1
AKSUT,1
DARINKA,15
ORAG,17
JUNBA,1
VAAND,4
RFAGNOL,1
EUENBE,2
LIOTT,85
NGTAWE,1
LESSHAF,1
CHEVROTI,1
HOEBEKE,1
BOUELELA,1
DEGENNAR,1
LEIMENO,1
STRASSBE,2
AVE,1871
GTON,231
ARKAVA,1
VISCON,7
MBALGE,4
HAZIAN,2
JIYUA,2
TINCHE,2
HISEN,2
PLENDIAN,1
ANNIQ,1
ASECC,2
BALAWI,1
KUKJI,1
VANGELOP,3
LOSSNER,1
ANINGE,2
RODINA,4
RADEK,29
ENJILL,3
KACHER,1
DLOWE,1
HOMPONGS,1
KALKAT,1
UBLIK,2
MOSHIUL,3
AFRAIMOV,1
RAMIDA,2
LABOIN,5
LENA,709
TONJA,2
IMTSE,2
TOMOVIC,1
YONORI,2
OMONSO,1
ITALAK,2
CHEVSKA,2
OCHOCK,2
FARAJPO,2
DBRE,1
ANGELOP,8
SSILARAS,1
DIANM,1
BODURO,1
DEHLIN,2
OPCSA,2
MAROHNIC,1
AKRAMI,2
AALTO,9
LABOUD,2
AKANOVI,1
LASAAR,2
JERR,189
MBRAVEA,1
IOPA,2
INIKA,3
HENGTI,1
BLAZEV,1
BAZELO,1
MPERNOW,1
KARPAGA,1
NXION,34
CHAEL,5030
UGIARO,1
EVATOL,3
OQUEMA,1
ARDLOW,1
WANNA,6
ITSUMASA,2
LCONER,5
CESCHEL,5
IANNANTO,1
KEMPST,1
GMEN,13
DERREZAK,7
RKARI,5
DTSCH,1
KHANAGHA,1
LANUEVA,31
CEBOI,1
MDU,6
EVSTI,4
NEUPER,3
MPOE,2
VINGEN,1
PHRUK,1
HWEP,2
SAKHAEE,1
TOISEA,1
HEERYON,1
KOURI,23
ULVANEY,1
RATHEP,2
RUNASEK,1
ADOSTI,1
SAVIT,13
UUH,2
LAGOGI,2
GUNADH,1
DHEYANA,1
IVANSH,1
ARSIBIL,1
TINHOFER,1
IVERD,1
CASASEN,4
YAZINO,1
DPOOR,1
AMSDALE,1
RNOY,4
SSERRE,20
KRISTIN,117
ULIZIA,2
UTTERO,1
RECHMANN,2
NADYA,4
MONTOLIU,1
JAYAPA,6
PANAW,1
NTROVICH,1
HANIMANE,1
EHCH,8
NDRAWA,4
REIBOLD,1
SZEPESV,2
OGENRICH,1
ESKOVEC,2
GVILL,5
MUUKKONE,2
CHANIOTA,1
TPOT,1
MCGARV,1
CCUBBINS,1
LASHMAWI,1
ACOMUZ,1
GILLOWAY,1
MADHI,1
FERLAN,6
SZKO,35
SHITAO,1
BOUJELB,2
EEPT,14
QAZ,11
SANT,1094
ASHNYK,5
XIQIN,1
VANGA,7
TRIUKOSE,1
DEGRANG,1
IBDOU,1
ONTHU,3
SUGE,18
KNAPIK,4
CONSENT,1
VUKOSAV,1
DEMOST,46
ASTROMSK,1
CHINIA,4
KOZLA,2
YUICHIR,27
NORIMI,1
IWATWO,1
TAHLBE,1
ELCA,11
TERES,213
JUF,8
NAGAMATS,3
NISG,1
THEILLI,2
ARHOMY,1
ORADESC,2
ATSUCH,5
ROSZCZYK,2
ASSIOUN,5
LONGON,2
QIUXI,1
ZCZECINS,3
LASIUS,2
SHANZHI,3
ATHIPA,1
IERD,56
OVANGIGL,1
BENCHA,7
HITIYAS,1
EEKYUM,1
ARLIZAWA,1
LVD,1
ZIMSKI,1
ESSENDOR,1
HIWU,5
RAMNI,1
SENARAT,2
RTYU,1
ELOSH,1
RGAKOPO,16
STAHRE,3
GIORGAK,1
ELIMAM,1
PILICU,2
ENEDY,2
ABELM,1
ZIKO,18
OUWMAN,19
SHRUT,7
ALAPATI,2
RMAZHA,1
RACZKA,7
NOGL,84
TOGEBY,1
ZIUDDIN,1
BRUNSD,2
EWCHA,1
KNOWLT,2
LAPOS,1
KAIIA,1
HOSEIRI,1
HAJLA,1
DOTTI,9
ARGAINER,1
HUANHA,4
ZOLLAH,4
BENWIC,1
NOAEI,2
GLEISBE,1
ARAMESW,33
JIZENG,4
BALAJEWI,1
OFFELL,1
GENENT,1
PURIN,2
AVICCH,5
SOFER,5
HAGEM,7
EIRNE,1
MOLANDE,5
EHREG,7
OEFSLOO,2
AHSHAHA,1
VILLR,1
ARIETJI,2
GUSSURJA,1
CHORCH,2
HOFIQUL,1
HORSW,1
VOZDENOV,2
URGAL,8
SZPANKO,15
CERVEL,14
LLEBORG,1
LAMITIE,1
WANROOI,1
YAOYE,1
ARCUC,4
WEME,1
MIRION,1
OEUCHE,2
RUNOLFSS,4
MANOUSSA,9
GELBWAKS,1
IANNANT,2
AYMOU,1
PASSOT,1
KASILIN,3
MBRELL,1
ANGWANG,1
ANAGIH,3
IATROWSK,1
KAOUT,11
ALBUSA,2
JAKOBU,1
HAST,53
NIEWEL,1
PANICKER,1
IEUWOU,3
RONQUIS,1
CHUMAKE,5
MOLDEREZ,1
HKU,41
KALES,1
ICHIEI,1
ADLILAT,1
JYRK,29
AMBUZ,1
MYOUNGKY,1
AHAMME,6
OSZYNSK,3
BASTUR,3
HAYRYAN,6
ZHANTAE,1
BRICK,18
IALLA,2
FRANKLIN,111
PUDE,3
TOTLE,2
YHANIT,1
NICHEA,1
DHUGU,1
PETROUN,2
DASARAT,4
ANKRATZ,2
SZAJN,1
DOBRZ,4
ATCHALAM,1
RACHSLER,2
YINDE,1
HCHENKO,18
OMINSKY,1
BRAGHET,1
OPOROWS,4
JUEBANG,2
CGLO,1
ARSOVSKI,6
MESHRAM,4
TASSANA,3
DARMAY,2
KRJAN,10
BALEVIC,2
TEIBEL,1
JAEG,44
RILLEE,1
NODIPAN,2
TROV,199
YSOCKI,2
ICHETT,4
ANGGYU,1
OESJA,1
XINMIAO,21
HANPA,3
AASHOEK,8
MOSSING,1
HANGHANG,6
PAWELZI,3
ATJEW,2
HIMIAN,9
KISSM,4
HITTAK,27
PORNPON,2
OYELA,1
SZPIR,1
MARGALE,5
YAMAL,36
GRENVI,8
POMPOSO,1
RIANPO,1
SARAKI,11
NOBUTAKA,4
MENGER,25
NOKUR,4
UBNEY,1
NSKYY,6
LGYOU,2
NGLETARY,4
ARKILA,1
NGTHONG,5
MCWHINN,2
HUFRA,3
DERSMI,2
AGKISKOS,5
UKHVOST,1
ZAGAGL,1
LSTEAD,8
IAGARA,7
RABEB,2
MACC,59
AHSHA,2
JULIEN,201
ENBRA,19
OYOA,7
OSTENERO,1
IAOBO,68
NTASER,1
AACOUBI,1
SYIOU,1
ORROWD,1
SIFTE,1
